count,event_no,trace_length,transitions,process_entropy,process_type,statespace_size,number_of_traces
2,63,95,3.0,max_entropy,Memoryless,10,500.0
1,87,95,3.0,max_entropy,Memoryless,10,500.0
1,94,95,3.0,max_entropy,Memoryless,10,500.0
1,93,95,3.0,max_entropy,Memoryless,10,500.0
1,92,95,3.0,max_entropy,Memoryless,10,500.0
1,91,95,3.0,max_entropy,Memoryless,10,500.0
1,90,95,3.0,max_entropy,Memoryless,10,500.0
1,89,95,3.0,max_entropy,Memoryless,10,500.0
1,88,95,3.0,max_entropy,Memoryless,10,500.0
1,81,95,3.0,max_entropy,Memoryless,10,500.0
1,86,95,3.0,max_entropy,Memoryless,10,500.0
1,85,95,3.0,max_entropy,Memoryless,10,500.0
1,84,95,3.0,max_entropy,Memoryless,10,500.0
1,83,95,3.0,max_entropy,Memoryless,10,500.0
1,82,95,3.0,max_entropy,Memoryless,10,500.0
1,80,95,3.0,max_entropy,Memoryless,10,500.0
1,79,95,3.0,max_entropy,Memoryless,10,500.0
1,95,95,3.0,max_entropy,Memoryless,10,500.0
500,1,5,3.0,min_entropy,Memory,5,500.0
500,2,5,3.0,min_entropy,Memory,5,500.0
500,3,5,3.0,min_entropy,Memory,5,500.0
500,4,5,3.0,min_entropy,Memory,5,500.0
500,5,5,3.0,min_entropy,Memory,5,500.0
500,1,21,3.0,med_entropy,Memory,5,500.0
436,2,21,3.0,med_entropy,Memory,5,500.0
418,3,21,3.0,med_entropy,Memory,5,500.0
302,4,21,3.0,med_entropy,Memory,5,500.0
235,5,21,3.0,med_entropy,Memory,5,500.0
180,6,21,3.0,med_entropy,Memory,5,500.0
132,7,21,3.0,med_entropy,Memory,5,500.0
100,8,21,3.0,med_entropy,Memory,5,500.0
73,9,21,3.0,med_entropy,Memory,5,500.0
53,10,21,3.0,med_entropy,Memory,5,500.0
44,11,21,3.0,med_entropy,Memory,5,500.0
31,12,21,3.0,med_entropy,Memory,5,500.0
21,13,21,3.0,med_entropy,Memory,5,500.0
17,14,21,3.0,med_entropy,Memory,5,500.0
12,15,21,3.0,med_entropy,Memory,5,500.0
8,16,21,3.0,med_entropy,Memory,5,500.0
5,17,21,3.0,med_entropy,Memory,5,500.0
4,18,21,3.0,med_entropy,Memory,5,500.0
2,19,21,3.0,med_entropy,Memory,5,500.0
2,20,21,3.0,med_entropy,Memory,5,500.0
1,21,21,3.0,med_entropy,Memory,5,500.0
500,1,39,3.0,max_entropy,Memory,5,500.0
420,2,39,3.0,max_entropy,Memory,5,500.0
365,3,39,3.0,max_entropy,Memory,5,500.0
294,4,39,3.0,max_entropy,Memory,5,500.0
243,5,39,3.0,max_entropy,Memory,5,500.0
204,6,39,3.0,max_entropy,Memory,5,500.0
171,7,39,3.0,max_entropy,Memory,5,500.0
137,8,39,3.0,max_entropy,Memory,5,500.0
118,9,39,3.0,max_entropy,Memory,5,500.0
101,10,39,3.0,max_entropy,Memory,5,500.0
83,11,39,3.0,max_entropy,Memory,5,500.0
69,12,39,3.0,max_entropy,Memory,5,500.0
54,13,39,3.0,max_entropy,Memory,5,500.0
45,14,39,3.0,max_entropy,Memory,5,500.0
38,15,39,3.0,max_entropy,Memory,5,500.0
28,16,39,3.0,max_entropy,Memory,5,500.0
21,17,39,3.0,max_entropy,Memory,5,500.0
18,18,39,3.0,max_entropy,Memory,5,500.0
17,19,39,3.0,max_entropy,Memory,5,500.0
13,20,39,3.0,max_entropy,Memory,5,500.0
12,21,39,3.0,max_entropy,Memory,5,500.0
8,22,39,3.0,max_entropy,Memory,5,500.0
6,23,39,3.0,max_entropy,Memory,5,500.0
5,24,39,3.0,max_entropy,Memory,5,500.0
5,25,39,3.0,max_entropy,Memory,5,500.0
5,26,39,3.0,max_entropy,Memory,5,500.0
4,27,39,3.0,max_entropy,Memory,5,500.0
3,28,39,3.0,max_entropy,Memory,5,500.0
1,34,39,3.0,max_entropy,Memory,5,500.0
1,38,39,3.0,max_entropy,Memory,5,500.0
1,37,39,3.0,max_entropy,Memory,5,500.0
1,36,39,3.0,max_entropy,Memory,5,500.0
1,35,39,3.0,max_entropy,Memory,5,500.0
1,30,39,3.0,max_entropy,Memory,5,500.0
1,33,39,3.0,max_entropy,Memory,5,500.0
1,32,39,3.0,max_entropy,Memory,5,500.0
1,31,39,3.0,max_entropy,Memory,5,500.0
1,29,39,3.0,max_entropy,Memory,5,500.0
1,39,39,3.0,max_entropy,Memory,5,500.0
500,1,10,3.0,min_entropy,Memory,10,500.0
500,2,10,3.0,min_entropy,Memory,10,500.0
500,3,10,3.0,min_entropy,Memory,10,500.0
500,4,10,3.0,min_entropy,Memory,10,500.0
500,5,10,3.0,min_entropy,Memory,10,500.0
500,6,10,3.0,min_entropy,Memory,10,500.0
500,7,10,3.0,min_entropy,Memory,10,500.0
500,8,10,3.0,min_entropy,Memory,10,500.0
500,9,10,3.0,min_entropy,Memory,10,500.0
500,10,10,3.0,min_entropy,Memory,10,500.0
500,1,95,3.0,med_entropy,Memory,10,500.0
467,2,95,3.0,med_entropy,Memory,10,500.0
418,3,95,3.0,med_entropy,Memory,10,500.0
402,4,95,3.0,med_entropy,Memory,10,500.0
354,5,95,3.0,med_entropy,Memory,10,500.0
330,6,95,3.0,med_entropy,Memory,10,500.0
314,7,95,3.0,med_entropy,Memory,10,500.0
301,8,95,3.0,med_entropy,Memory,10,500.0
288,9,95,3.0,med_entropy,Memory,10,500.0
273,10,95,3.0,med_entropy,Memory,10,500.0
260,11,95,3.0,med_entropy,Memory,10,500.0
253,12,95,3.0,med_entropy,Memory,10,500.0
239,13,95,3.0,med_entropy,Memory,10,500.0
229,14,95,3.0,med_entropy,Memory,10,500.0
218,15,95,3.0,med_entropy,Memory,10,500.0
208,16,95,3.0,med_entropy,Memory,10,500.0
196,17,95,3.0,med_entropy,Memory,10,500.0
186,18,95,3.0,med_entropy,Memory,10,500.0
181,19,95,3.0,med_entropy,Memory,10,500.0
174,20,95,3.0,med_entropy,Memory,10,500.0
167,21,95,3.0,med_entropy,Memory,10,500.0
155,22,95,3.0,med_entropy,Memory,10,500.0
147,23,95,3.0,med_entropy,Memory,10,500.0
134,24,95,3.0,med_entropy,Memory,10,500.0
129,25,95,3.0,med_entropy,Memory,10,500.0
126,26,95,3.0,med_entropy,Memory,10,500.0
121,27,95,3.0,med_entropy,Memory,10,500.0
115,28,95,3.0,med_entropy,Memory,10,500.0
110,29,95,3.0,med_entropy,Memory,10,500.0
106,30,95,3.0,med_entropy,Memory,10,500.0
99,31,95,3.0,med_entropy,Memory,10,500.0
93,32,95,3.0,med_entropy,Memory,10,500.0
87,33,95,3.0,med_entropy,Memory,10,500.0
84,34,95,3.0,med_entropy,Memory,10,500.0
82,35,95,3.0,med_entropy,Memory,10,500.0
79,36,95,3.0,med_entropy,Memory,10,500.0
74,37,95,3.0,med_entropy,Memory,10,500.0
72,38,95,3.0,med_entropy,Memory,10,500.0
65,39,95,3.0,med_entropy,Memory,10,500.0
62,40,95,3.0,med_entropy,Memory,10,500.0
59,41,95,3.0,med_entropy,Memory,10,500.0
58,42,95,3.0,med_entropy,Memory,10,500.0
54,43,95,3.0,med_entropy,Memory,10,500.0
53,44,95,3.0,med_entropy,Memory,10,500.0
53,45,95,3.0,med_entropy,Memory,10,500.0
51,46,95,3.0,med_entropy,Memory,10,500.0
50,47,95,3.0,med_entropy,Memory,10,500.0
47,48,95,3.0,med_entropy,Memory,10,500.0
44,49,95,3.0,med_entropy,Memory,10,500.0
40,50,95,3.0,med_entropy,Memory,10,500.0
37,51,95,3.0,med_entropy,Memory,10,500.0
36,52,95,3.0,med_entropy,Memory,10,500.0
35,53,95,3.0,med_entropy,Memory,10,500.0
33,54,95,3.0,med_entropy,Memory,10,500.0
32,55,95,3.0,med_entropy,Memory,10,500.0
31,56,95,3.0,med_entropy,Memory,10,500.0
25,57,95,3.0,med_entropy,Memory,10,500.0
25,58,95,3.0,med_entropy,Memory,10,500.0
23,60,95,3.0,med_entropy,Memory,10,500.0
23,59,95,3.0,med_entropy,Memory,10,500.0
21,61,95,3.0,med_entropy,Memory,10,500.0
20,62,95,3.0,med_entropy,Memory,10,500.0
19,63,95,3.0,med_entropy,Memory,10,500.0
18,64,95,3.0,med_entropy,Memory,10,500.0
17,65,95,3.0,med_entropy,Memory,10,500.0
16,66,95,3.0,med_entropy,Memory,10,500.0
16,67,95,3.0,med_entropy,Memory,10,500.0
16,68,95,3.0,med_entropy,Memory,10,500.0
16,69,95,3.0,med_entropy,Memory,10,500.0
13,71,95,3.0,med_entropy,Memory,10,500.0
13,72,95,3.0,med_entropy,Memory,10,500.0
13,70,95,3.0,med_entropy,Memory,10,500.0
12,73,95,3.0,med_entropy,Memory,10,500.0
12,74,95,3.0,med_entropy,Memory,10,500.0
12,75,95,3.0,med_entropy,Memory,10,500.0
12,76,95,3.0,med_entropy,Memory,10,500.0
12,77,95,3.0,med_entropy,Memory,10,500.0
11,78,95,3.0,med_entropy,Memory,10,500.0
11,79,95,3.0,med_entropy,Memory,10,500.0
11,80,95,3.0,med_entropy,Memory,10,500.0
11,81,95,3.0,med_entropy,Memory,10,500.0
10,82,95,3.0,med_entropy,Memory,10,500.0
10,83,95,3.0,med_entropy,Memory,10,500.0
8,84,95,3.0,med_entropy,Memory,10,500.0
6,85,95,3.0,med_entropy,Memory,10,500.0
5,86,95,3.0,med_entropy,Memory,10,500.0
5,87,95,3.0,med_entropy,Memory,10,500.0
5,88,95,3.0,med_entropy,Memory,10,500.0
5,89,95,3.0,med_entropy,Memory,10,500.0
4,90,95,3.0,med_entropy,Memory,10,500.0
3,91,95,3.0,med_entropy,Memory,10,500.0
2,92,95,3.0,med_entropy,Memory,10,500.0
2,93,95,3.0,med_entropy,Memory,10,500.0
2,94,95,3.0,med_entropy,Memory,10,500.0
1,95,95,3.0,med_entropy,Memory,10,500.0
500,1,77,3.0,max_entropy,Memory,10,500.0
457,2,77,3.0,max_entropy,Memory,10,500.0
415,3,77,3.0,max_entropy,Memory,10,500.0
377,4,77,3.0,max_entropy,Memory,10,500.0
343,5,77,3.0,max_entropy,Memory,10,500.0
314,6,77,3.0,max_entropy,Memory,10,500.0
286,7,77,3.0,max_entropy,Memory,10,500.0
261,8,77,3.0,max_entropy,Memory,10,500.0
235,9,77,3.0,max_entropy,Memory,10,500.0
218,10,77,3.0,max_entropy,Memory,10,500.0
195,11,77,3.0,max_entropy,Memory,10,500.0
184,12,77,3.0,max_entropy,Memory,10,500.0
168,13,77,3.0,max_entropy,Memory,10,500.0
152,14,77,3.0,max_entropy,Memory,10,500.0
136,15,77,3.0,max_entropy,Memory,10,500.0
122,16,77,3.0,max_entropy,Memory,10,500.0
107,17,77,3.0,max_entropy,Memory,10,500.0
104,18,77,3.0,max_entropy,Memory,10,500.0
96,19,77,3.0,max_entropy,Memory,10,500.0
91,20,77,3.0,max_entropy,Memory,10,500.0
81,21,77,3.0,max_entropy,Memory,10,500.0
77,22,77,3.0,max_entropy,Memory,10,500.0
71,23,77,3.0,max_entropy,Memory,10,500.0
63,24,77,3.0,max_entropy,Memory,10,500.0
56,25,77,3.0,max_entropy,Memory,10,500.0
50,26,77,3.0,max_entropy,Memory,10,500.0
46,27,77,3.0,max_entropy,Memory,10,500.0
41,28,77,3.0,max_entropy,Memory,10,500.0
34,29,77,3.0,max_entropy,Memory,10,500.0
31,30,77,3.0,max_entropy,Memory,10,500.0
28,31,77,3.0,max_entropy,Memory,10,500.0
25,32,77,3.0,max_entropy,Memory,10,500.0
21,33,77,3.0,max_entropy,Memory,10,500.0
20,34,77,3.0,max_entropy,Memory,10,500.0
15,35,77,3.0,max_entropy,Memory,10,500.0
14,36,77,3.0,max_entropy,Memory,10,500.0
14,37,77,3.0,max_entropy,Memory,10,500.0
12,38,77,3.0,max_entropy,Memory,10,500.0
10,39,77,3.0,max_entropy,Memory,10,500.0
8,40,77,3.0,max_entropy,Memory,10,500.0
8,42,77,3.0,max_entropy,Memory,10,500.0
8,41,77,3.0,max_entropy,Memory,10,500.0
7,43,77,3.0,max_entropy,Memory,10,500.0
7,44,77,3.0,max_entropy,Memory,10,500.0
6,45,77,3.0,max_entropy,Memory,10,500.0
6,46,77,3.0,max_entropy,Memory,10,500.0
6,47,77,3.0,max_entropy,Memory,10,500.0
5,48,77,3.0,max_entropy,Memory,10,500.0
4,50,77,3.0,max_entropy,Memory,10,500.0
4,49,77,3.0,max_entropy,Memory,10,500.0
3,52,77,3.0,max_entropy,Memory,10,500.0
3,53,77,3.0,max_entropy,Memory,10,500.0
3,54,77,3.0,max_entropy,Memory,10,500.0
3,55,77,3.0,max_entropy,Memory,10,500.0
3,51,77,3.0,max_entropy,Memory,10,500.0
2,61,77,3.0,max_entropy,Memory,10,500.0
2,64,77,3.0,max_entropy,Memory,10,500.0
2,63,77,3.0,max_entropy,Memory,10,500.0
2,62,77,3.0,max_entropy,Memory,10,500.0
2,59,77,3.0,max_entropy,Memory,10,500.0
2,60,77,3.0,max_entropy,Memory,10,500.0
2,57,77,3.0,max_entropy,Memory,10,500.0
2,56,77,3.0,max_entropy,Memory,10,500.0
2,58,77,3.0,max_entropy,Memory,10,500.0
1,71,77,3.0,max_entropy,Memory,10,500.0
1,76,77,3.0,max_entropy,Memory,10,500.0
1,75,77,3.0,max_entropy,Memory,10,500.0
1,74,77,3.0,max_entropy,Memory,10,500.0
1,73,77,3.0,max_entropy,Memory,10,500.0
1,72,77,3.0,max_entropy,Memory,10,500.0
1,69,77,3.0,max_entropy,Memory,10,500.0
1,70,77,3.0,max_entropy,Memory,10,500.0
1,68,77,3.0,max_entropy,Memory,10,500.0
1,67,77,3.0,max_entropy,Memory,10,500.0
1,66,77,3.0,max_entropy,Memory,10,500.0
1,65,77,3.0,max_entropy,Memory,10,500.0
1,77,77,3.0,max_entropy,Memory,10,500.0
500,1,5,5.0,min_entropy,Memoryless,5,500.0
500,2,5,5.0,min_entropy,Memoryless,5,500.0
500,3,5,5.0,min_entropy,Memoryless,5,500.0
500,4,5,5.0,min_entropy,Memoryless,5,500.0
500,5,5,5.0,min_entropy,Memoryless,5,500.0
500,1,24,5.0,med_entropy,Memoryless,5,500.0
399,2,24,5.0,med_entropy,Memoryless,5,500.0
311,3,24,5.0,med_entropy,Memoryless,5,500.0
240,4,24,5.0,med_entropy,Memoryless,5,500.0
188,5,24,5.0,med_entropy,Memoryless,5,500.0
146,6,24,5.0,med_entropy,Memoryless,5,500.0
110,7,24,5.0,med_entropy,Memoryless,5,500.0
87,8,24,5.0,med_entropy,Memoryless,5,500.0
68,9,24,5.0,med_entropy,Memoryless,5,500.0
57,10,24,5.0,med_entropy,Memoryless,5,500.0
50,11,24,5.0,med_entropy,Memoryless,5,500.0
47,12,24,5.0,med_entropy,Memoryless,5,500.0
40,13,24,5.0,med_entropy,Memoryless,5,500.0
34,14,24,5.0,med_entropy,Memoryless,5,500.0
25,15,24,5.0,med_entropy,Memoryless,5,500.0
21,16,24,5.0,med_entropy,Memoryless,5,500.0
17,17,24,5.0,med_entropy,Memoryless,5,500.0
13,18,24,5.0,med_entropy,Memoryless,5,500.0
9,19,24,5.0,med_entropy,Memoryless,5,500.0
6,20,24,5.0,med_entropy,Memoryless,5,500.0
2,21,24,5.0,med_entropy,Memoryless,5,500.0
2,22,24,5.0,med_entropy,Memoryless,5,500.0
1,23,24,5.0,med_entropy,Memoryless,5,500.0
1,24,24,5.0,med_entropy,Memoryless,5,500.0
500,1,31,5.0,max_entropy,Memoryless,5,500.0
424,2,31,5.0,max_entropy,Memoryless,5,500.0
363,3,31,5.0,max_entropy,Memoryless,5,500.0
309,4,31,5.0,max_entropy,Memoryless,5,500.0
250,5,31,5.0,max_entropy,Memoryless,5,500.0
207,6,31,5.0,max_entropy,Memoryless,5,500.0
179,7,31,5.0,max_entropy,Memoryless,5,500.0
142,8,31,5.0,max_entropy,Memoryless,5,500.0
119,9,31,5.0,max_entropy,Memoryless,5,500.0
100,10,31,5.0,max_entropy,Memoryless,5,500.0
88,11,31,5.0,max_entropy,Memoryless,5,500.0
72,12,31,5.0,max_entropy,Memoryless,5,500.0
54,13,31,5.0,max_entropy,Memoryless,5,500.0
47,14,31,5.0,max_entropy,Memoryless,5,500.0
39,15,31,5.0,max_entropy,Memoryless,5,500.0
31,16,31,5.0,max_entropy,Memoryless,5,500.0
26,17,31,5.0,max_entropy,Memoryless,5,500.0
23,18,31,5.0,max_entropy,Memoryless,5,500.0
20,19,31,5.0,max_entropy,Memoryless,5,500.0
17,20,31,5.0,max_entropy,Memoryless,5,500.0
13,21,31,5.0,max_entropy,Memoryless,5,500.0
9,22,31,5.0,max_entropy,Memoryless,5,500.0
8,23,31,5.0,max_entropy,Memoryless,5,500.0
7,24,31,5.0,max_entropy,Memoryless,5,500.0
6,25,31,5.0,max_entropy,Memoryless,5,500.0
4,26,31,5.0,max_entropy,Memoryless,5,500.0
3,27,31,5.0,max_entropy,Memoryless,5,500.0
3,28,31,5.0,max_entropy,Memoryless,5,500.0
2,29,31,5.0,max_entropy,Memoryless,5,500.0
1,30,31,5.0,max_entropy,Memoryless,5,500.0
1,31,31,5.0,max_entropy,Memoryless,5,500.0
500,1,10,5.0,min_entropy,Memoryless,10,500.0
500,2,10,5.0,min_entropy,Memoryless,10,500.0
500,3,10,5.0,min_entropy,Memoryless,10,500.0
500,4,10,5.0,min_entropy,Memoryless,10,500.0
500,5,10,5.0,min_entropy,Memoryless,10,500.0
500,6,10,5.0,min_entropy,Memoryless,10,500.0
500,7,10,5.0,min_entropy,Memoryless,10,500.0
500,8,10,5.0,min_entropy,Memoryless,10,500.0
500,9,10,5.0,min_entropy,Memoryless,10,500.0
500,10,10,5.0,min_entropy,Memoryless,10,500.0
500,1,54,5.0,med_entropy,Memoryless,10,500.0
465,2,54,5.0,med_entropy,Memoryless,10,500.0
421,3,54,5.0,med_entropy,Memoryless,10,500.0
376,4,54,5.0,med_entropy,Memoryless,10,500.0
331,5,54,5.0,med_entropy,Memoryless,10,500.0
294,6,54,5.0,med_entropy,Memoryless,10,500.0
258,7,54,5.0,med_entropy,Memoryless,10,500.0
223,8,54,5.0,med_entropy,Memoryless,10,500.0
199,9,54,5.0,med_entropy,Memoryless,10,500.0
172,10,54,5.0,med_entropy,Memoryless,10,500.0
155,11,54,5.0,med_entropy,Memoryless,10,500.0
126,12,54,5.0,med_entropy,Memoryless,10,500.0
112,13,54,5.0,med_entropy,Memoryless,10,500.0
92,14,54,5.0,med_entropy,Memoryless,10,500.0
86,15,54,5.0,med_entropy,Memoryless,10,500.0
75,16,54,5.0,med_entropy,Memoryless,10,500.0
67,17,54,5.0,med_entropy,Memoryless,10,500.0
58,18,54,5.0,med_entropy,Memoryless,10,500.0
51,19,54,5.0,med_entropy,Memoryless,10,500.0
46,20,54,5.0,med_entropy,Memoryless,10,500.0
41,21,54,5.0,med_entropy,Memoryless,10,500.0
39,22,54,5.0,med_entropy,Memoryless,10,500.0
36,23,54,5.0,med_entropy,Memoryless,10,500.0
30,24,54,5.0,med_entropy,Memoryless,10,500.0
26,25,54,5.0,med_entropy,Memoryless,10,500.0
23,26,54,5.0,med_entropy,Memoryless,10,500.0
21,27,54,5.0,med_entropy,Memoryless,10,500.0
19,28,54,5.0,med_entropy,Memoryless,10,500.0
17,29,54,5.0,med_entropy,Memoryless,10,500.0
15,30,54,5.0,med_entropy,Memoryless,10,500.0
14,31,54,5.0,med_entropy,Memoryless,10,500.0
13,32,54,5.0,med_entropy,Memoryless,10,500.0
13,33,54,5.0,med_entropy,Memoryless,10,500.0
12,34,54,5.0,med_entropy,Memoryless,10,500.0
9,35,54,5.0,med_entropy,Memoryless,10,500.0
6,36,54,5.0,med_entropy,Memoryless,10,500.0
5,38,54,5.0,med_entropy,Memoryless,10,500.0
5,37,54,5.0,med_entropy,Memoryless,10,500.0
4,39,54,5.0,med_entropy,Memoryless,10,500.0
4,40,54,5.0,med_entropy,Memoryless,10,500.0
3,41,54,5.0,med_entropy,Memoryless,10,500.0
1,48,54,5.0,med_entropy,Memoryless,10,500.0
1,53,54,5.0,med_entropy,Memoryless,10,500.0
1,52,54,5.0,med_entropy,Memoryless,10,500.0
1,51,54,5.0,med_entropy,Memoryless,10,500.0
1,50,54,5.0,med_entropy,Memoryless,10,500.0
1,49,54,5.0,med_entropy,Memoryless,10,500.0
1,42,54,5.0,med_entropy,Memoryless,10,500.0
1,47,54,5.0,med_entropy,Memoryless,10,500.0
1,46,54,5.0,med_entropy,Memoryless,10,500.0
1,45,54,5.0,med_entropy,Memoryless,10,500.0
1,44,54,5.0,med_entropy,Memoryless,10,500.0
1,43,54,5.0,med_entropy,Memoryless,10,500.0
1,54,54,5.0,med_entropy,Memoryless,10,500.0
500,1,55,5.0,max_entropy,Memoryless,10,500.0
457,2,55,5.0,max_entropy,Memoryless,10,500.0
410,3,55,5.0,max_entropy,Memoryless,10,500.0
362,4,55,5.0,max_entropy,Memoryless,10,500.0
327,5,55,5.0,max_entropy,Memoryless,10,500.0
299,6,55,5.0,max_entropy,Memoryless,10,500.0
271,7,55,5.0,max_entropy,Memoryless,10,500.0
245,8,55,5.0,max_entropy,Memoryless,10,500.0
208,9,55,5.0,max_entropy,Memoryless,10,500.0
189,10,55,5.0,max_entropy,Memoryless,10,500.0
171,11,55,5.0,max_entropy,Memoryless,10,500.0
152,12,55,5.0,max_entropy,Memoryless,10,500.0
140,13,55,5.0,max_entropy,Memoryless,10,500.0
134,14,55,5.0,max_entropy,Memoryless,10,500.0
124,15,55,5.0,max_entropy,Memoryless,10,500.0
115,16,55,5.0,max_entropy,Memoryless,10,500.0
108,17,55,5.0,max_entropy,Memoryless,10,500.0
101,18,55,5.0,max_entropy,Memoryless,10,500.0
88,19,55,5.0,max_entropy,Memoryless,10,500.0
84,20,55,5.0,max_entropy,Memoryless,10,500.0
76,21,55,5.0,max_entropy,Memoryless,10,500.0
70,22,55,5.0,max_entropy,Memoryless,10,500.0
60,23,55,5.0,max_entropy,Memoryless,10,500.0
57,24,55,5.0,max_entropy,Memoryless,10,500.0
55,25,55,5.0,max_entropy,Memoryless,10,500.0
48,26,55,5.0,max_entropy,Memoryless,10,500.0
47,27,55,5.0,max_entropy,Memoryless,10,500.0
45,28,55,5.0,max_entropy,Memoryless,10,500.0
37,29,55,5.0,max_entropy,Memoryless,10,500.0
30,30,55,5.0,max_entropy,Memoryless,10,500.0
28,31,55,5.0,max_entropy,Memoryless,10,500.0
27,32,55,5.0,max_entropy,Memoryless,10,500.0
25,33,55,5.0,max_entropy,Memoryless,10,500.0
21,34,55,5.0,max_entropy,Memoryless,10,500.0
18,35,55,5.0,max_entropy,Memoryless,10,500.0
18,36,55,5.0,max_entropy,Memoryless,10,500.0
17,37,55,5.0,max_entropy,Memoryless,10,500.0
15,38,55,5.0,max_entropy,Memoryless,10,500.0
14,39,55,5.0,max_entropy,Memoryless,10,500.0
11,40,55,5.0,max_entropy,Memoryless,10,500.0
10,41,55,5.0,max_entropy,Memoryless,10,500.0
9,42,55,5.0,max_entropy,Memoryless,10,500.0
8,43,55,5.0,max_entropy,Memoryless,10,500.0
7,44,55,5.0,max_entropy,Memoryless,10,500.0
7,45,55,5.0,max_entropy,Memoryless,10,500.0
7,46,55,5.0,max_entropy,Memoryless,10,500.0
5,47,55,5.0,max_entropy,Memoryless,10,500.0
4,48,55,5.0,max_entropy,Memoryless,10,500.0
4,49,55,5.0,max_entropy,Memoryless,10,500.0
2,50,55,5.0,max_entropy,Memoryless,10,500.0
2,51,55,5.0,max_entropy,Memoryless,10,500.0
1,52,55,5.0,max_entropy,Memoryless,10,500.0
1,53,55,5.0,max_entropy,Memoryless,10,500.0
1,54,55,5.0,max_entropy,Memoryless,10,500.0
1,55,55,5.0,max_entropy,Memoryless,10,500.0
500,1,5,5.0,min_entropy,Memory,5,500.0
500,2,5,5.0,min_entropy,Memory,5,500.0
500,3,5,5.0,min_entropy,Memory,5,500.0
500,4,5,5.0,min_entropy,Memory,5,500.0
500,5,5,5.0,min_entropy,Memory,5,500.0
500,1,22,5.0,med_entropy,Memory,5,500.0
394,2,22,5.0,med_entropy,Memory,5,500.0
